p edge 35 206
e 1 5
e 1 8
e 1 15
e 1 22
e 1 24
e 1 31
e 1 32
e 1 34
e 2 3
e 2 7
e 2 13
e 2 15
e 2 25
e 2 26
e 2 28
e 2 34
e 3 4
e 3 6
e 3 13
e 3 14
e 3 15
e 3 17
e 3 18
e 3 22
e 3 28
e 3 33
e 3 35
e 4 6
e 4 8
e 4 9
e 4 12
e 4 20
e 4 21
e 4 25
e 4 27
e 4 28
e 4 29
e 4 32
e 4 35
e 5 8
e 5 12
e 5 14
e 5 15
e 5 17
e 5 19
e 5 23
e 5 29
e 5 31
e 5 32
e 5 35
e 6 9
e 6 12
e 6 16
e 6 21
e 6 24
e 6 26
e 6 28
e 6 29
e 7 12
e 7 14
e 7 16
e 7 18
e 7 21
e 7 26
e 7 32
e 7 34
e 7 35
e 8 11
e 8 13
e 8 14
e 8 15
e 8 18
e 8 19
e 8 20
e 8 21
e 8 24
e 8 25
e 8 26
e 8 27
e 8 30
e 9 13
e 9 14
e 9 15
e 9 20
e 9 29
e 9 30
e 9 31
e 10 13
e 10 14
e 10 16
e 10 19
e 10 20
e 10 21
e 10 24
e 10 30
e 10 32
e 11 14
e 11 16
e 11 20
e 11 21
e 11 22
e 11 26
e 11 27
e 11 29
e 11 32
e 11 33
e 11 35
e 12 13
e 12 14
e 12 15
e 12 16
e 12 21
e 12 23
e 12 24
e 12 25
e 12 29
e 12 31
e 12 33
e 13 14
e 13 17
e 13 20
e 13 26
e 13 29
e 13 32
e 13 34
e 14 15
e 14 18
e 14 20
e 14 26
e 14 31
e 14 33
e 14 34
e 15 16
e 15 17
e 15 18
e 15 21
e 15 22
e 15 23
e 15 25
e 15 26
e 15 27
e 15 28
e 15 29
e 15 34
e 15 35
e 16 19
e 16 20
e 16 25
e 16 29
e 16 32
e 16 33
e 16 34
e 16 35
e 17 19
e 17 28
e 17 30
e 17 32
e 17 35
e 18 24
e 18 25
e 18 28
e 18 29
e 18 35
e 19 20
e 19 29
e 19 30
e 19 32
e 19 33
e 19 35
e 20 24
e 20 26
e 20 28
e 20 29
e 20 32
e 21 22
e 21 30
e 21 32
e 21 33
e 22 23
e 22 24
e 22 33
e 23 27
e 23 28
e 23 35
e 24 26
e 24 28
e 24 30
e 25 30
e 25 33
e 25 35
e 26 27
e 26 31
e 26 33
e 26 35
e 27 34
e 27 35
e 28 31
e 28 32
e 29 30
e 29 31
e 29 33
e 30 35
e 31 32
e 32 33
e 32 34
e 33 34
