p edge 81 439
e 1 2
e 1 7
e 1 25
e 1 26
e 1 55
e 1 74
e 1 75
e 1 80
e 2 6
e 2 10
e 2 26
e 2 27
e 2 31
e 2 33
e 2 36
e 2 38
e 2 40
e 2 43
e 2 51
e 2 56
e 3 13
e 3 16
e 3 18
e 3 38
e 3 45
e 3 66
e 3 68
e 3 69
e 3 73
e 3 77
e 3 81
e 4 20
e 4 35
e 4 58
e 4 60
e 4 64
e 4 65
e 4 70
e 5 17
e 5 33
e 5 36
e 5 38
e 5 39
e 5 51
e 5 54
e 5 55
e 5 60
e 5 73
e 6 7
e 6 19
e 6 22
e 6 26
e 6 28
e 6 39
e 6 43
e 6 46
e 6 52
e 6 53
e 6 64
e 6 65
e 6 73
e 6 79
e 7 15
e 7 31
e 7 32
e 7 34
e 7 42
e 7 48
e 7 55
e 7 56
e 7 58
e 7 62
e 7 64
e 7 68
e 7 80
e 7 81
e 8 26
e 8 35
e 8 42
e 8 49
e 8 50
e 8 58
e 8 65
e 9 11
e 9 24
e 9 28
e 9 32
e 9 41
e 9 50
e 9 57
e 9 76
e 9 80
e 10 14
e 10 18
e 10 20
e 10 26
e 10 27
e 10 47
e 10 48
e 10 73
e 10 79
e 11 15
e 11 21
e 11 36
e 11 38
e 11 50
e 11 57
e 11 58
e 11 61
e 11 64
e 11 65
e 12 17
e 12 20
e 12 39
e 12 49
e 12 53
e 12 57
e 12 65
e 12 70
e 12 71
e 12 74
e 13 16
e 13 20
e 13 39
e 13 45
e 13 55
e 13 56
e 13 63
e 13 67
e 13 69
e 13 76
e 14 25
e 14 30
e 14 39
e 14 42
e 14 57
e 14 64
e 14 68
e 14 72
e 14 77
e 15 18
e 15 19
e 15 24
e 15 32
e 15 36
e 15 39
e 15 45
e 15 48
e 15 49
e 15 51
e 15 68
e 15 71
e 16 21
e 16 50
e 16 54
e 16 61
e 16 68
e 16 77
e 17 21
e 17 23
e 17 28
e 17 31
e 17 38
e 17 42
e 17 43
e 17 54
e 18 25
e 18 32
e 18 50
e 18 66
e 18 71
e 18 80
e 19 27
e 19 30
e 19 32
e 19 39
e 19 41
e 19 42
e 19 52
e 19 60
e 19 62
e 19 75
e 19 78
e 20 24
e 20 25
e 20 34
e 20 58
e 20 61
e 20 69
e 20 77
e 20 78
e 20 79
e 21 33
e 21 39
e 21 41
e 21 43
e 21 44
e 21 53
e 21 54
e 21 57
e 21 58
e 21 60
e 21 68
e 22 27
e 22 30
e 22 36
e 22 43
e 22 46
e 22 57
e 22 72
e 23 24
e 23 38
e 23 41
e 23 47
e 23 60
e 23 62
e 23 71
e 23 73
e 24 34
e 24 43
e 24 59
e 24 61
e 24 73
e 24 78
e 25 47
e 25 57
e 25 62
e 25 73
e 25 80
e 26 30
e 26 36
e 26 44
e 26 56
e 26 62
e 26 77
e 27 55
e 27 61
e 27 62
e 27 64
e 27 67
e 27 69
e 27 73
e 27 75
e 27 77
e 27 78
e 28 35
e 28 45
e 28 55
e 28 59
e 28 65
e 29 32
e 29 40
e 29 42
e 29 54
e 29 55
e 29 68
e 29 69
e 29 71
e 29 81
e 30 37
e 30 40
e 30 47
e 30 77
e 31 34
e 31 48
e 31 54
e 31 61
e 32 33
e 32 34
e 32 42
e 32 50
e 32 52
e 32 56
e 32 60
e 32 65
e 33 36
e 33 76
e 33 77
e 33 78
e 34 38
e 34 39
e 34 45
e 34 50
e 34 56
e 34 61
e 34 63
e 34 66
e 34 70
e 34 76
e 35 47
e 35 61
e 35 78
e 35 80
e 36 37
e 36 51
e 36 70
e 36 73
e 36 75
e 36 76
e 36 80
e 37 40
e 37 43
e 37 45
e 37 51
e 37 57
e 37 58
e 37 61
e 37 70
e 37 73
e 37 74
e 37 76
e 37 77
e 38 42
e 38 43
e 38 44
e 38 54
e 38 55
e 38 62
e 38 64
e 38 67
e 38 74
e 38 75
e 38 80
e 38 81
e 39 43
e 39 64
e 39 73
e 39 75
e 40 42
e 40 59
e 40 77
e 40 80
e 41 44
e 41 56
e 41 64
e 41 65
e 41 69
e 41 72
e 41 73
e 41 76
e 42 46
e 42 53
e 42 61
e 42 67
e 42 69
e 43 64
e 43 70
e 43 76
e 44 71
e 44 75
e 45 46
e 45 47
e 45 55
e 45 58
e 45 64
e 46 52
e 46 58
e 46 67
e 46 75
e 47 54
e 47 64
e 47 71
e 47 73
e 47 78
e 48 60
e 48 67
e 48 74
e 49 50
e 49 62
e 50 51
e 50 55
e 50 65
e 50 68
e 50 75
e 51 63
e 51 64
e 51 65
e 51 66
e 51 69
e 52 61
e 52 75
e 52 76
e 53 57
e 53 60
e 53 67
e 54 63
e 54 77
e 54 80
e 55 70
e 56 64
e 56 73
e 56 75
e 56 77
e 56 78
e 57 58
e 57 59
e 57 62
e 57 64
e 57 66
e 57 73
e 57 74
e 58 59
e 58 63
e 58 65
e 59 64
e 59 67
e 59 71
e 59 72
e 59 75
e 60 81
e 61 63
e 61 81
e 62 63
e 62 65
e 62 67
e 62 70
e 63 71
e 63 75
e 64 76
e 65 68
e 65 73
e 65 74
e 65 75
e 65 78
e 65 80
e 66 71
e 66 76
e 67 69
e 67 81
e 68 78
e 70 73
e 70 80
e 71 79
e 72 76
e 72 79
e 73 74
e 74 79
e 75 78
e 76 78
