p edge 70 170
e 1 40
e 1 41
e 1 43
e 1 46
e 1 56
e 1 66
e 2 19
e 2 36
e 2 55
e 2 57
e 3 23
e 3 29
e 3 33
e 3 34
e 3 36
e 3 41
e 3 58
e 3 70
e 4 25
e 4 26
e 5 17
e 5 62
e 6 12
e 6 24
e 6 38
e 6 39
e 6 48
e 7 9
e 7 17
e 7 22
e 7 30
e 7 48
e 7 54
e 7 62
e 8 38
e 8 53
e 8 69
e 9 13
e 9 15
e 9 18
e 9 34
e 9 61
e 9 62
e 10 16
e 10 35
e 10 40
e 10 49
e 11 13
e 11 57
e 11 70
e 12 20
e 12 30
e 12 45
e 12 64
e 13 20
e 13 65
e 14 16
e 14 36
e 14 56
e 14 66
e 15 29
e 15 65
e 16 19
e 16 23
e 16 52
e 17 19
e 17 32
e 17 41
e 17 44
e 17 48
e 17 56
e 17 57
e 17 61
e 17 64
e 18 22
e 18 24
e 18 44
e 18 52
e 18 57
e 19 50
e 19 59
e 20 40
e 20 44
e 20 62
e 20 68
e 21 27
e 21 37
e 21 48
e 22 26
e 22 32
e 22 68
e 23 25
e 23 42
e 23 55
e 23 68
e 24 32
e 24 42
e 24 50
e 25 56
e 26 32
e 26 41
e 26 42
e 26 45
e 26 54
e 26 56
e 26 64
e 28 35
e 28 41
e 28 46
e 28 49
e 28 61
e 28 67
e 29 32
e 29 70
e 30 32
e 30 63
e 31 44
e 31 45
e 31 49
e 31 65
e 32 42
e 33 41
e 33 48
e 34 38
e 35 43
e 35 66
e 36 46
e 36 52
e 36 58
e 37 47
e 37 54
e 37 70
e 38 39
e 39 69
e 41 43
e 41 46
e 41 54
e 41 63
e 41 66
e 42 46
e 42 55
e 42 59
e 42 60
e 42 66
e 43 52
e 43 60
e 44 49
e 44 58
e 45 48
e 45 53
e 45 62
e 45 65
e 48 69
e 48 70
e 51 55
e 51 67
e 52 54
e 52 63
e 52 64
e 52 66
e 55 60
e 55 67
e 56 60
e 56 65
e 57 60
e 59 60
e 59 70
e 60 62
e 63 67
e 65 69
