p edge 27 164
e 1 2
e 1 8
e 1 9
e 1 12
e 1 15
e 1 18
e 1 21
e 1 23
e 1 24
e 1 25
e 2 4
e 2 5
e 2 7
e 2 9
e 2 10
e 2 12
e 2 13
e 2 16
e 2 17
e 2 18
e 2 19
e 2 20
e 2 23
e 2 26
e 2 27
e 3 4
e 3 8
e 3 9
e 3 11
e 3 13
e 3 15
e 3 16
e 3 19
e 3 21
e 3 25
e 3 27
e 4 5
e 4 9
e 4 11
e 4 13
e 4 14
e 4 15
e 4 17
e 4 19
e 4 20
e 4 21
e 4 24
e 4 27
e 5 7
e 5 9
e 5 12
e 5 16
e 5 17
e 5 20
e 5 22
e 5 24
e 6 14
e 6 15
e 6 16
e 6 17
e 6 19
e 6 21
e 6 22
e 6 23
e 6 24
e 6 25
e 7 8
e 7 11
e 7 12
e 7 13
e 7 20
e 7 23
e 7 24
e 7 25
e 7 27
e 8 14
e 8 16
e 8 17
e 8 20
e 8 23
e 8 25
e 9 11
e 9 13
e 9 14
e 9 16
e 9 17
e 9 18
e 9 19
e 9 20
e 9 21
e 10 15
e 10 16
e 10 18
e 10 19
e 10 20
e 10 24
e 10 25
e 10 27
e 11 15
e 11 19
e 11 26
e 12 13
e 12 14
e 12 15
e 12 16
e 12 20
e 12 21
e 12 22
e 12 23
e 12 27
e 13 15
e 13 16
e 13 19
e 13 20
e 13 21
e 13 22
e 13 23
e 13 25
e 13 26
e 13 27
e 14 15
e 14 16
e 14 17
e 14 18
e 14 22
e 14 24
e 15 16
e 15 20
e 15 21
e 15 26
e 16 18
e 16 19
e 16 20
e 16 21
e 16 23
e 16 25
e 16 26
e 16 27
e 17 24
e 17 25
e 17 27
e 18 19
e 18 20
e 18 22
e 18 27
e 19 20
e 19 21
e 19 22
e 19 23
e 19 24
e 19 25
e 19 27
e 20 22
e 20 24
e 20 25
e 20 27
e 21 23
e 21 25
e 21 26
e 21 27
e 22 27
e 23 24
e 23 25
e 26 27
