p edge 83 481
e 1 2
e 1 4
e 1 8
e 1 12
e 1 28
e 1 38
e 1 65
e 1 74
e 1 76
e 1 83
e 2 3
e 2 4
e 2 14
e 2 22
e 2 24
e 2 41
e 2 45
e 2 48
e 2 55
e 2 57
e 2 60
e 2 62
e 2 63
e 2 64
e 2 69
e 2 79
e 3 7
e 3 11
e 3 15
e 3 38
e 3 44
e 3 49
e 3 53
e 3 54
e 3 61
e 3 79
e 4 12
e 4 20
e 4 28
e 4 34
e 4 38
e 4 41
e 4 57
e 4 68
e 4 71
e 5 14
e 5 40
e 5 43
e 5 76
e 5 77
e 5 78
e 6 15
e 6 20
e 6 26
e 6 28
e 6 31
e 6 37
e 6 50
e 6 61
e 6 62
e 6 64
e 6 77
e 6 83
e 7 8
e 7 11
e 7 15
e 7 19
e 7 32
e 7 37
e 7 39
e 7 52
e 7 58
e 7 62
e 7 64
e 7 65
e 7 72
e 7 76
e 8 54
e 8 60
e 8 64
e 8 68
e 8 74
e 8 76
e 8 77
e 9 16
e 9 27
e 9 41
e 9 42
e 9 55
e 9 60
e 9 61
e 9 71
e 9 73
e 9 75
e 9 79
e 10 11
e 10 22
e 10 23
e 10 24
e 10 35
e 10 36
e 10 51
e 10 52
e 10 71
e 10 75
e 11 12
e 11 20
e 11 26
e 11 29
e 11 30
e 11 34
e 11 35
e 11 40
e 11 54
e 11 56
e 11 57
e 11 65
e 11 69
e 11 71
e 11 72
e 12 36
e 12 42
e 12 63
e 12 71
e 12 72
e 12 73
e 13 21
e 13 30
e 13 39
e 13 53
e 13 61
e 13 67
e 13 71
e 14 16
e 14 19
e 14 20
e 14 29
e 14 30
e 14 33
e 14 35
e 14 42
e 14 63
e 14 66
e 14 74
e 14 78
e 14 81
e 15 19
e 15 22
e 15 49
e 15 60
e 15 62
e 15 73
e 15 78
e 15 80
e 15 81
e 16 18
e 16 24
e 16 26
e 16 30
e 16 37
e 16 38
e 16 65
e 16 67
e 16 68
e 16 70
e 17 22
e 17 27
e 17 30
e 17 33
e 17 36
e 17 37
e 17 41
e 17 45
e 17 52
e 17 53
e 17 55
e 17 66
e 17 67
e 17 73
e 17 77
e 18 33
e 18 65
e 18 67
e 18 72
e 18 83
e 19 25
e 19 38
e 19 43
e 19 47
e 19 48
e 19 57
e 19 62
e 19 63
e 19 67
e 19 75
e 19 76
e 19 81
e 19 82
e 20 30
e 20 34
e 20 36
e 20 42
e 20 45
e 20 46
e 20 48
e 20 50
e 20 55
e 20 56
e 20 57
e 20 59
e 20 65
e 20 73
e 20 75
e 21 29
e 21 43
e 21 44
e 21 64
e 21 68
e 21 78
e 22 34
e 22 35
e 22 36
e 22 37
e 22 38
e 22 43
e 22 49
e 22 50
e 22 53
e 22 64
e 22 69
e 22 74
e 22 75
e 22 77
e 22 79
e 22 81
e 23 29
e 23 31
e 23 35
e 23 38
e 23 45
e 23 48
e 23 59
e 23 69
e 23 80
e 23 83
e 24 27
e 24 30
e 24 35
e 24 36
e 24 47
e 24 49
e 24 61
e 24 69
e 24 70
e 24 71
e 24 77
e 24 81
e 25 33
e 25 49
e 25 59
e 25 67
e 25 77
e 25 79
e 26 34
e 26 52
e 26 62
e 26 64
e 26 72
e 26 75
e 26 81
e 26 82
e 27 35
e 27 48
e 27 54
e 27 63
e 27 65
e 27 68
e 27 71
e 28 30
e 28 47
e 28 50
e 28 56
e 28 60
e 28 76
e 28 80
e 28 82
e 29 30
e 29 58
e 29 75
e 29 82
e 30 32
e 30 39
e 30 43
e 30 55
e 30 60
e 30 75
e 30 79
e 31 38
e 31 68
e 32 42
e 32 44
e 32 73
e 32 78
e 33 34
e 33 36
e 33 48
e 33 51
e 33 69
e 33 73
e 33 75
e 33 76
e 34 36
e 34 55
e 34 72
e 35 40
e 35 43
e 35 47
e 35 51
e 35 54
e 35 57
e 35 58
e 35 62
e 35 77
e 35 80
e 35 81
e 36 38
e 36 43
e 36 46
e 36 53
e 36 56
e 36 57
e 36 65
e 36 76
e 36 77
e 37 48
e 37 56
e 37 82
e 38 41
e 38 43
e 38 52
e 38 54
e 38 69
e 38 70
e 38 78
e 39 46
e 39 53
e 39 56
e 39 63
e 39 68
e 39 75
e 40 41
e 40 44
e 40 46
e 40 51
e 40 59
e 40 71
e 40 76
e 40 80
e 41 48
e 41 52
e 41 64
e 41 66
e 41 69
e 41 77
e 41 81
e 42 46
e 42 47
e 42 59
e 42 63
e 42 66
e 42 72
e 42 83
e 43 48
e 43 49
e 43 52
e 43 65
e 43 72
e 43 74
e 43 83
e 44 49
e 44 69
e 44 70
e 44 73
e 44 75
e 45 52
e 45 58
e 45 80
e 46 60
e 46 61
e 46 69
e 46 76
e 46 77
e 47 60
e 47 67
e 47 71
e 47 79
e 48 52
e 48 56
e 48 58
e 48 59
e 48 77
e 48 82
e 49 55
e 49 61
e 49 64
e 49 68
e 49 72
e 49 74
e 50 56
e 50 64
e 50 69
e 50 70
e 50 74
e 50 77
e 50 81
e 51 59
e 51 61
e 52 57
e 52 60
e 52 66
e 52 77
e 53 59
e 53 77
e 54 79
e 55 58
e 55 76
