p edge 81 477
e 1 8
e 1 9
e 1 12
e 1 29
e 1 35
e 1 52
e 1 60
e 1 62
e 1 63
e 1 70
e 1 75
e 1 79
e 2 5
e 2 18
e 2 29
e 2 33
e 2 54
e 2 70
e 2 74
e 2 76
e 3 18
e 3 27
e 3 29
e 3 38
e 3 45
e 3 58
e 3 59
e 3 63
e 3 65
e 3 66
e 4 11
e 4 20
e 4 22
e 4 23
e 4 30
e 4 37
e 4 40
e 4 51
e 4 59
e 4 70
e 4 73
e 4 78
e 4 80
e 4 81
e 5 23
e 5 29
e 5 30
e 5 37
e 5 46
e 5 51
e 5 59
e 5 69
e 5 78
e 6 9
e 6 12
e 6 20
e 6 38
e 6 39
e 6 40
e 6 47
e 6 48
e 6 57
e 6 59
e 6 79
e 7 13
e 7 23
e 7 24
e 7 25
e 7 44
e 7 61
e 7 69
e 7 78
e 8 11
e 8 18
e 8 19
e 8 27
e 8 33
e 8 34
e 8 43
e 8 53
e 8 56
e 8 58
e 8 67
e 8 68
e 9 11
e 9 18
e 9 26
e 9 27
e 9 39
e 9 40
e 9 41
e 9 49
e 9 53
e 9 57
e 9 63
e 9 66
e 9 75
e 9 80
e 10 44
e 10 62
e 10 77
e 11 13
e 11 19
e 11 25
e 11 31
e 11 36
e 11 42
e 11 47
e 11 48
e 11 53
e 11 57
e 11 61
e 11 68
e 11 79
e 12 25
e 12 32
e 12 35
e 12 36
e 12 41
e 12 45
e 12 54
e 12 64
e 13 15
e 13 17
e 13 26
e 13 35
e 13 40
e 13 46
e 13 71
e 13 75
e 13 77
e 13 80
e 14 16
e 14 20
e 14 46
e 14 49
e 14 55
e 14 63
e 14 73
e 14 77
e 14 80
e 15 26
e 15 34
e 15 43
e 15 45
e 15 49
e 15 51
e 15 53
e 15 60
e 15 61
e 15 67
e 15 69
e 15 70
e 15 76
e 15 78
e 16 28
e 16 55
e 16 57
e 16 61
e 16 66
e 16 68
e 16 72
e 16 79
e 17 27
e 17 37
e 17 47
e 17 53
e 17 66
e 17 70
e 17 72
e 18 30
e 18 35
e 18 39
e 18 46
e 18 49
e 18 64
e 18 68
e 19 22
e 19 28
e 19 30
e 19 32
e 19 43
e 19 45
e 19 54
e 19 63
e 19 68
e 19 73
e 19 76
e 20 30
e 20 34
e 20 36
e 20 42
e 20 53
e 20 58
e 20 62
e 20 69
e 20 72
e 21 23
e 21 24
e 21 30
e 21 39
e 21 48
e 21 51
e 21 54
e 21 60
e 21 64
e 21 76
e 21 80
e 22 27
e 22 35
e 22 41
e 22 44
e 22 46
e 22 58
e 22 63
e 22 70
e 22 73
e 23 35
e 23 40
e 23 45
e 23 46
e 23 62
e 23 64
e 23 65
e 23 68
e 23 75
e 24 25
e 24 31
e 24 33
e 24 41
e 24 54
e 24 65
e 24 67
e 24 69
e 24 74
e 25 41
e 25 42
e 25 45
e 25 46
e 25 47
e 25 54
e 25 63
e 25 77
e 26 32
e 26 35
e 26 37
e 26 38
e 26 53
e 26 65
e 26 71
e 26 73
e 26 75
e 26 77
e 27 28
e 27 33
e 27 35
e 27 62
e 27 64
e 27 66
e 27 68
e 27 69
e 27 71
e 27 73
e 27 81
e 28 32
e 28 36
e 28 41
e 28 64
e 28 71
e 28 78
e 28 81
e 29 33
e 29 37
e 29 42
e 29 48
e 29 79
e 30 37
e 30 48
e 30 49
e 30 65
e 30 68
e 30 71
e 31 48
e 31 52
e 31 57
e 31 61
e 31 65
e 32 40
e 32 42
e 32 56
e 32 76
e 32 78
e 32 81
e 33 35
e 33 51
e 33 61
e 33 65
e 33 72
e 33 75
e 33 76
e 34 35
e 34 36
e 34 37
e 34 38
e 34 39
e 34 50
e 34 51
e 34 55
e 34 56
e 34 57
e 34 59
e 34 61
e 35 52
e 35 63
e 35 69
e 35 71
e 35 72
e 36 43
e 36 51
e 36 52
e 36 54
e 36 63
e 36 69
e 36 70
e 36 72
e 36 78
e 37 38
e 37 40
e 37 47
e 37 48
e 37 52
e 37 56
e 37 63
e 37 67
e 38 39
e 38 40
e 38 54
e 38 56
e 38 58
e 38 69
e 38 72
e 38 74
e 39 48
e 39 61
e 39 63
e 39 66
e 40 49
e 40 50
e 40 51
e 40 58
e 40 60
e 40 65
e 40 68
e 40 69
e 40 71
e 40 76
e 40 78
e 40 80
e 41 71
e 41 77
e 41 78
e 42 46
e 42 50
e 42 70
e 42 71
e 42 77
e 43 48
e 43 49
e 43 52
e 43 67
e 43 74
e 43 75
e 43 80
e 43 81
e 44 45
e 44 47
e 44 55
e 44 64
e 44 66
e 45 54
e 45 57
e 45 58
e 45 65
e 45 69
e 45 70
e 45 77
e 46 58
e 46 61
e 46 63
e 46 70
e 46 74
e 46 75
e 46 80
e 47 53
e 47 54
e 47 61
e 47 63
e 47 67
e 47 68
e 47 76
e 48 54
